id,source,zh,kind,category,variants,forbidden,context,note,authority,status
1e2dedc7,パリ―,帕里,character,speaker,,,说话人名牌，1 次,,本项目,agreed
1f538a9e,イオン・サーリ,依恩・莎丽,character,speaker,,,说话人名牌，1 次,,本项目,agreed
1ff139a2,フラクテル,弗拉克特尔,character,speaker,,,说话人名牌，65 次,,本项目,agreed
2-3,【リンクに必要な条件(2/3)】,【链接所需条件(2/3)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
2-3-2,【アイテム転送特記(2/3)】,【道具传送特别说明(2/3)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
2-3-3,【リンクのススメ(2/3)】,【链接推荐(2/3)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
2-4,【セカイリンクとは(2/4)】,【何谓世界链接(2/4)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
2-5,【ジェノミリンクとは(2/5)】,【何谓杰诺米链接(2/5)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
2-8,【リンクのタイミング(2/8)】,【链接的时机(2/8)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
225bba49,側近,近臣,character,speaker,,,说话人名牌，10 次,CHARA_NPC15,本项目,agreed
2262bf37,市民,市民,character,speaker,,,说话人名牌，1 次,,本项目,agreed
23b435d9,サーリＢ,莎丽Ｂ,character,speaker,,,说话人名牌，28 次,CHARA_PC25,本项目,agreed
26bc8496,女,女子,character,speaker,,,说话人名牌，12 次,,本项目,agreed
277fc7d3,ギノー,吉诺,character,speaker,,,说话人名牌，8 次,,本项目,agreed
28b8dc9d,シャール　,夏尔,character,speaker,,沙尔|莎尔,说话人名牌，10 次,CHARA_EVCH99,本项目,agreed
2a739580,男Ｂ,男子Ｂ,character,speaker,,,说话人名牌，185 次,CHARA_NPC04,本项目,agreed
2ab20fad,サーリ　 ,莎丽,character,speaker,,莎莉|萨里,说话人名牌，1 次,,本项目,agreed
2fb4f7ed,【マスターシャールを選ぼう！】,【选择主夏尔吧！】,character,speaker,,,说话人名牌，3 次,,本项目,agreed
2fbc9d82,エージェントＢ,特工Ｂ,character,speaker,,,说话人名牌，79 次,CHARA_NPC21,本项目,agreed
3-3,【リンクに必要な条件(3/3)】,【链接所需条件(3/3)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
3-3-2,【アイテム転送特記(3/3)】,【道具传送特别说明(3/3)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
3-3-3,【リンクのススメ(3/3)】,【链接推荐(3/3)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
3-4,【セカイリンクとは(3/4)】,【何谓世界链接(3/4)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
3-5,【ジェノミリンクとは(3/5)】,【何谓杰诺米链接(3/5)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
3-8,【リンクのタイミング(3/8)】,【链接的时机(3/8)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
32bd9dc0,天文の民Ｃ,天文之民Ｃ,character,speaker,,,说话人名牌，4 次,,本项目,agreed
3536ce38,地文の民Ａ,地文之民Ａ,character,speaker,,,说话人名牌，1 次,,本项目,agreed
3583d292,レオン,雷昂,character,speaker,,,说话人名牌，82 次,,本项目,agreed
35f586a4,クーリン　,库琳,character,speaker,,,说话人名牌，8 次,,本项目,agreed
361ad729,ネイ・クーリン,妮伊・库琳,character,speaker,,,说话人名牌，1 次,,本项目,agreed
39f9485d,【アイテムで交流しよう！】,【用道具交流吧！】,character,speaker,,,说话人名牌，20 次,,本项目,agreed
3e7a01c8,工作員,工作员,character,speaker,,,说话人名牌，2 次,CHARA_NPC14,本项目,agreed
3fc32620,【あなたのことを話そう！】,【聊聊关于你的事吧！】,character,speaker,,,说话人名牌，5 次,,本项目,agreed
4-4,【セカイリンクとは(4/4)】,【何谓世界链接(4/4)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
4-5,【ジェノミリンクとは(4/5)】,【何谓杰诺米链接(4/5)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
4-8,【リンクのタイミング(4/8)】,【链接的时机(4/8)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
4016efe8,ター坊・キャス,阿达・凯斯,character,speaker,,,说话人名牌，18 次,,本项目,agreed
4220cd2f,全員,全员,character,speaker,,,说话人名牌，3 次,,本项目,agreed
4752c337,シャオメイ,小梅,character,speaker,,,说话人名牌，5 次,,本项目,agreed
48a9de3e,クラケット・キャス,库拉肯特・凯斯,character,speaker,,,说话人名牌，1 次,,本项目,agreed
49246ea7,？？？？,？？？？,character,speaker,,,说话人名牌，3 次,,本项目,agreed
4a247c3b,にゅろきーたち,喵洛基们,character,speaker,,,说话人名牌，1 次,,本项目,agreed
4afd7af8,【フレンドシャールの巣で友達と交流！】,【在好友夏尔的巢穴与朋友交流！】,character,speaker,,,说话人名牌，7 次,,本项目,agreed
4c6f1c6f,ネイ・クラケット,妮伊・库拉肯特,character,speaker,,,说话人名牌，2 次,,本项目,agreed
5-5,【ジェノミリンクとは(5/5)】,【何谓杰诺米链接(5/5)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
5-8,【リンクのタイミング(5/8)】,【链接的时机(5/8)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
5042c122,イオン・ネイ,依恩・妮伊,character,speaker,,,说话人名牌，1 次,,本项目,agreed
51625d90,男,男子,character,speaker,,,说话人名牌，22 次,,本项目,agreed
51ef23d5,司祭Ｂ,祭司Ｂ,character,speaker,,,说话人名牌，7 次,CHARA_NPC95,本项目,agreed
53100b04,男Ｃ,男子Ｃ,character,speaker,,,说话人名牌，48 次,CHARA_NPC06,本项目,agreed
5b0fc91b,注意！！,注意！！,character,speaker,,,说话人名牌，5 次,,本项目,agreed
5b7ca219,ター坊Ｂ,阿达Ｂ,character,speaker,,,说话人名牌，24 次,CHARA_PC23,本项目,agreed
5c89553b,【工作完了速報♪】,【制作完成速报♪】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
5dc19390,本部,本部,character,speaker,,,说话人名牌，42 次,,本项目,agreed
5dcb4ede,案内人,向导,character,speaker,,,说话人名牌，12 次,CHARA_NPC19,本项目,agreed
5f0f492b,プラム・ター坊,布拉姆・阿达,character,speaker,,,说话人名牌，1 次,,本项目,agreed
6-8,【リンクのタイミング(6/8)】,【链接的时机(6/8)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
617559c6,司祭Ｃ,祭司Ｃ,character,speaker,,,说话人名牌，6 次,CHARA_NPC96,本项目,agreed
622716cb,先帝,先帝,character,speaker,,,说话人名牌，2 次,,本项目,agreed
68cd1ffe,ニュース,新闻,character,speaker,,,说话人名牌，7 次,,本项目,agreed
690c32c5,【イオンに帰ってきてもらおう！】,【让依恩回来吧！】,character,speaker,,,说话人名牌，4 次,,本项目,agreed
6926110c,【一緒にご飯を食べよう！】,【一起吃饭吧！】,character,speaker,,,说话人名牌，5 次,,本项目,agreed
6a42c85e,ＰＬＡＳＭＡ兵たち,PLASMA士兵们,character,speaker,,,说话人名牌，2 次,,本项目,agreed
6d358a6f,ネプツールからの招待状,尼普楚尔的邀请函,character,speaker,,,说话人名牌，6 次,,本项目,agreed
6e8bf18a,システム文,系统文本,character,speaker,,,说话人名牌，1294 次,,本项目,agreed
6ee4c931,キャスＢ,凯斯Ｂ,character,speaker,,,说话人名牌，21 次,CHARA_PC24,本项目,agreed
7-8,【リンクのタイミング(7/8)】,【链接的时机(7/8)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
7440cc7b,子竜,幼龙,character,speaker,,,说话人名牌，22 次,,本项目,agreed
74e0fbb6,女Ｃ,女子Ｃ,character,speaker,,,说话人名牌，56 次,CHARA_NPC05,本项目,agreed
757add1e,エージェントＣ,特工Ｃ,character,speaker,,,说话人名牌，4 次,CHARA_NPC22,本项目,agreed
788079ab,テンプルナイト,圣殿骑士,character,speaker,,,说话人名牌，54 次,CHARA_NPC25,本项目,agreed
7b893749,ルウレイ,鲁雷,character,speaker,,露蕾,说话人名牌，511 次,CHARA_PC08,本项目,agreed
7c6b9a38,天文の民Ｂ,天文之民Ｂ,character,speaker,,,说话人名牌，3 次,,本项目,agreed
7cb25b9f,レナルル　,蕾娜露露,character,speaker,,莱娜露露,说话人名牌，1 次,,本项目,agreed
7ded3629,警備兵　,警卫,character,speaker,,,说话人名牌，1 次,,本项目,agreed
7e85950e,警備兵Ａ,警卫Ａ,character,speaker,,,说话人名牌，6 次,,本项目,agreed
7f2ace9b,【材料調達速報♪】,【材料筹措速报♪】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
8-8,【リンクのタイミング(8/8)】,【链接的时机(8/8)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
852cc64b,ネイ　,妮伊,character,speaker,,,说话人名牌，803 次,CHARA_PC02B,本项目,agreed
87b5909d,変装カノン　,变装卡诺,character,speaker,,,说话人名牌，10 次,,本项目,agreed
893ab79c,地文の民Ｄ,地文之民Ｄ,character,speaker,,,说话人名牌，1 次,,本项目,agreed
8974c207,客席,观众席,character,speaker,,,说话人名牌，3 次,,本项目,agreed
8b388f53,パリー　,帕里,character,speaker,,,说话人名牌，7 次,,本项目,agreed
8b96ac68,司祭,祭司,character,speaker,,,说话人名牌，128 次,CHARA_NPC18,本项目,agreed
8bf08803,イオン・キャス,依恩・凯斯,character,speaker,,,说话人名牌，6 次,,本项目,agreed
8fb9aadb,男Ｆ,男子Ｆ,character,speaker,,,说话人名牌，10 次,CHARA_NPC00,本项目,agreed
93feac4b,イオン・カノン,依恩・卡诺,character,speaker,,,说话人名牌，8 次,,本项目,agreed
9824179f,パリー,帕里,character,speaker,,,说话人名牌，422 次,CHARA_PC11,本项目,agreed
9910fa34,【髪と瞳の色を変えてみよう！】,【试着改变头发和瞳孔的颜色吧！】,character,speaker,,,说话人名牌，5 次,,本项目,agreed
99b335cc,ネロ　　,妮诺,character,speaker,,内罗|尼禄|涅罗,说话人名牌，12 次,,本项目,agreed
9ffa65fa,ゾンビ警備兵,僵尸警卫,character,speaker,,,说话人名牌，2 次,CHARA_NPC16,本项目,agreed
a052061e,タンタリス,坦塔利斯,character,speaker,,,说话人名牌，4 次,,本项目,agreed
a11d87f9,地文の民Ｂ,地文之民Ｂ,character,speaker,,,说话人名牌，2 次,,本项目,agreed
a159b1b7,【イオンと交流しよう！】,【与依恩交流吧！】,character,speaker,,,说话人名牌，20 次,,本项目,agreed
a26a53ff,キャス・ネロ,凯斯・妮诺,character,speaker,,,说话人名牌，1 次,,本项目,agreed
a6e9f6d9,先生,老师,character,speaker,,,说话人名牌，5 次,,本项目,agreed
a7e9582e,おねえさん・客席,大姐姐・观众席,character,speaker,,,说话人名牌，1 次,,本项目,agreed
a85083ad,エージェントたち,特工们,character,speaker,,,说话人名牌，1 次,,本项目,agreed
act-pt10a00,act_pt10A00,act_pt10A00,character,speaker,,,说话人名牌，1 次,,本项目,agreed
act-pt2a00,act_pt2A00,act_pt2A00,character,speaker,,,说话人名牌，1 次,,本项目,agreed
act-pt45a02,act_pt45A02,act_pt45A02,character,speaker,,,说话人名牌，1 次,,本项目,agreed
add1deae,コーザル,考扎尔,character,speaker,,柯萨尔,说话人名牌，207 次,,本项目,agreed
ae7c5447,女Ａ,女子Ａ,character,speaker,,,说话人名牌，75 次,CHARA_NPC01,本项目,agreed
af3bbe92,イオン　,依恩,character,speaker,,伊恩|伊昂|伊翁,说话人名牌，241 次,CHARA_PC22,本项目,agreed
akua-int,akua_int,akua_int,character,speaker,,,说话人名牌，1 次,,本项目,agreed
alarm-time02-01-tch,Alarm_Time02_01_tch,Alarm_Time02_01_tch,character,speaker,,,说话人名牌，1 次,,本项目,agreed
b366f891,女子生徒Ａ,女学生Ａ,character,speaker,,,说话人名牌，20 次,CHARA_NPC23,本项目,agreed
b4e27ab1,『２２８』,‘228’,character,speaker,,,说话人名牌，17 次,,本项目,agreed
b529c16c,ネイ・テレフンケン,妮伊・泰雷芬肯,character,speaker,,,说话人名牌，1 次,,本项目,agreed
b5971b52,アナウンス,广播,character,speaker,,,说话人名牌，51 次,,本项目,agreed
b66e3f20,警備兵,警卫,character,speaker,,,说话人名牌，205 次,CHARA_NPC13,本项目,agreed
b6ddfb22,司祭Ｄ,祭司Ｄ,character,speaker,,,说话人名牌，1 次,CHARA_NPC97,本项目,agreed
b7488b6c,？？？,？？？,character,speaker,,,说话人名牌，44 次,,本项目,agreed
b8d9e324,エージェント,特工,character,speaker,,,说话人名牌，451 次,CHARA_NPC17,本项目,agreed
b994bde0,ルイン,鲁因,character,speaker,,,说话人名牌，55 次,CHARA_NPC20,本项目,agreed
back-kigae-aqua,back_kigae_aqua,back_kigae_aqua,character,speaker,,,说话人名牌，1 次,,本项目,agreed
bath-c01,bath_C01,bath_C01,character,speaker,,,说话人名牌，1 次,,本项目,agreed
bd792706,変装カノン,变装卡诺,character,speaker,,,说话人名牌，33 次,CHARA_PC01B,本项目,agreed
bef14041,シャールＢ,夏尔Ｂ,character,speaker,,,说话人名牌，13 次,CHARA_EVCH98,本项目,agreed
c0df75f3,男Ｄ,男子Ｄ,character,speaker,,,说话人名牌，96 次,CHARA_NPC08,本项目,agreed
c22f1a0e,屈強な男,魁梧的男子,character,speaker,,,说话人名牌，1 次,,本项目,agreed
c4d407c8,ター坊・キャス・白鷹,阿达・凯斯・白鹰,character,speaker,,,说话人名牌，10 次,,本项目,agreed
c66335f3,ネイ・キャス,妮伊・凯斯,character,speaker,,,说话人名牌，2 次,,本项目,agreed
c99fd0af,キャス・ウルゥリィヤ,凯斯・乌鲁莉亚,character,speaker,,,说话人名牌，4 次,,本项目,agreed
ca7e92d1,女子生徒Ｂ,女学生Ｂ,character,speaker,,,说话人名牌，18 次,CHARA_NPC24,本项目,agreed
cake04,cake04,cake04,character,speaker,,,说话人名牌，1 次,,本项目,agreed
camera-open-use,CAMERA_OPEN_USE,CAMERA_OPEN_USE,character,speaker,,,说话人名牌，1 次,,本项目,agreed
cbc69778,兵士,士兵,character,speaker,,,说话人名牌，3 次,,本项目,agreed
cd5cfe30,天文の民Ａ,天文之民Ａ,character,speaker,,,说话人名牌，3 次,,本项目,agreed
cd7c312a,ター坊・キャス・サーリ,阿达・凯斯・莎丽,character,speaker,,,说话人名牌，1 次,,本项目,agreed
cha-mas10,cha_mas10,cha_mas10,character,speaker,,,说话人名牌，1 次,,本项目,agreed
cha-slad01,cha_slAD01,cha_slAD01,character,speaker,,,说话人名牌，1 次,,本项目,agreed
church-s05,church_s05,church_s05,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ciel-ending05-01,Ciel_Ending05_01,Ciel_Ending05_01,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ciel-ending12-05,Ciel_Ending12_05,Ciel_Ending12_05,character,speaker,,,说话人名牌，1 次,,本项目,agreed
cm,テレビCM,电视广告,character,speaker,,,说话人名牌，3 次,,本项目,agreed
cos-load,cos_load,cos_load,character,speaker,,,说话人名牌，1 次,,本项目,agreed
d017cc81,【イオンに時間を教えてもらおう！】,【让依恩报时吧！】,character,speaker,,,说话人名牌，3 次,,本项目,agreed
d1b433ec,【イオンに触れてみよう！】,【试着触碰依恩吧！】,character,speaker,,,说话人名牌，2 次,,本项目,agreed
d433f07d,イオン　　　,依恩,character,speaker,,伊恩|伊昂|伊翁,说话人名牌，6 次,,本项目,agreed
d555fda1,女Ｅ,女子Ｅ,character,speaker,,,说话人名牌，3 次,CHARA_NPC09,本项目,agreed
d6e2aa0d,天文の民Ｄ,天文之民Ｄ,character,speaker,,,说话人名牌，1 次,,本项目,agreed
d974dd27,男Ｅ,男子Ｅ,character,speaker,,,说话人名牌，30 次,CHARA_NPC10,本项目,agreed
d9b5f6ca,エージェントＤ,特工Ｄ,character,speaker,,,说话人名牌，5 次,CHARA_NPC90,本项目,agreed
da98975c,司会,主持人,character,speaker,,,说话人名牌，4 次,,本项目,agreed
date-bonus-parts,date_bonus_parts,date_bonus_parts,character,speaker,,,说话人名牌，1 次,,本项目,agreed
date-init-sea,date_init_sea,date_init_sea,character,speaker,,,说话人名牌，1 次,,本项目,agreed
date-nel08,Date_NEL08,Date_NEL08,character,speaker,,,说话人名牌，1 次,,本项目,agreed
datemap-select,DATEMAP_SELECT,DATEMAP_SELECT,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day-book-14-sub,day_book_14_Sub,day_book_14_Sub,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day-cau17,day_cau17,day_cau17,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day-decide,day_decide,day_decide,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day-pra01,day_prA01,day_prA01,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day-readbk,day_readBK,day_readBK,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day-test01,day_test01,day_test01,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day04-07,day04_07,day04_07,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day05-14,day05_14,day05_14,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day07-09,day07_09,day07_09,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day08-13,day08_13,day08_13,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day10-05,day10_05,day10_05,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day11-12,day11_12,day11_12,character,speaker,,,说话人名牌，1 次,,本项目,agreed
day14-07,day14_07,day14_07,character,speaker,,,说话人名牌，1 次,,本项目,agreed
db24777f,シェルノサージュ×シャッツキステ,Ciel nosurge×Schatzkiste,character,speaker,,,说话人名牌，1 次,,本项目,agreed
de00-02m,DE00_02M,DE00_02M,character,speaker,,,说话人名牌，1 次,,本项目,agreed
de03-01,DE03_01,DE03_01,character,speaker,,,说话人名牌，1 次,,本项目,agreed
de05-03m,DE05_03M,DE05_03M,character,speaker,,,说话人名牌，1 次,,本项目,agreed
de08-02t,DE08_02T,DE08_02T,character,speaker,,,说话人名牌，1 次,,本项目,agreed
de6b984b,男Ａ,男子Ａ,character,speaker,,,说话人名牌，286 次,CHARA_NPC02,本项目,agreed
debugmacro,--------DebugMacro--------,--------DebugMacro--------,character,speaker,,,说话人名牌，1 次,,本项目,agreed
df0f63b2,地文の民Ｃ,地文之民Ｃ,character,speaker,,,说话人名牌，1 次,,本项目,agreed
df18267f,女Ｂ,女子Ｂ,character,speaker,,,说话人名牌，106 次,CHARA_NPC03,本项目,agreed
dish012,dish012,dish012,character,speaker,,,说话人名牌，1 次,,本项目,agreed
divorce-01,Divorce_01,Divorce_01,character,speaker,,,说话人名牌，1 次,,本项目,agreed
e5c52a7a,お爺さん,老爷爷,character,speaker,,,说话人名牌，28 次,,本项目,agreed
e6a4fd75,【心の中にダイブしよう！】,【潜入心中吧！】,character,speaker,,,说话人名牌，12 次,,本项目,agreed
ea7c54d2,リーヴェルト　　,利维尔特,character,speaker,,利威尔特,说话人名牌，110 次,,本项目,agreed
eb4fb076,一同,一同,character,speaker,,,说话人名牌，10 次,,本项目,agreed
ef-06-02-clear-2,EF_06_02_CLEAR:2,EF_06_02_CLEAR:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-07-12-clear-2,EF_07_12_CLEAR:2,EF_07_12_CLEAR:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-09-09-clear-2,EF_09_09_CLEAR:2,EF_09_09_CLEAR:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-bed-wait-0,EF_bed_wait:0,EF_bed_wait:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-book-07m-net-2,EF_book_07M_NET:2,EF_book_07M_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-date-tch-0,EF_date_tch:0,EF_date_tch:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-datep1-count04-0,EF_DATEP1_COUNT04:0,EF_DATEP1_COUNT04:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-datep5-count07-0,EF_DATEP5_COUNT07:0,EF_DATEP5_COUNT07:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-day00-05-net-2,EF_day00_05_NET:2,EF_day00_05_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-day01-04-net-2,EF_day01_04_NET:2,EF_day01_04_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-day02-07-net-2,EF_day02_07_NET:2,EF_day02_07_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-day03-16-net-2,EF_day03_16_NET:2,EF_day03_16_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-day04-08-net-2,EF_day04_08_NET:2,EF_day04_08_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-day05-15-net-2,EF_day05_15_NET:2,EF_day05_15_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-day08-02-net-2,EF_day08_02_NET:2,EF_day08_02_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-day10-13-net-2,EF_day10_13_NET:2,EF_day10_13_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-dayex-11-net-2,EF_dayEX_11_NET:2,EF_dayEX_11_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-days-recycle03-0,EF_Days_Recycle03:0,EF_Days_Recycle03:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-destruction-2,EF_DESTRUCTION:2,EF_DESTRUCTION:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-divorce02-net-2,EF_divorce02_net:2,EF_divorce02_net:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-dx-voicemail-2-0,EF_DX_VOICEMAIL_2:0/,EF_DX_VOICEMAIL_2:0/,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-eg-rom-09-0,EF_EG_ROM_09:0,EF_EG_ROM_09:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-ending01-net-2,EF_ending01_net:2,EF_ending01_net:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-ex07-02-clear-2,EF_EX07_02_CLEAR:2,EF_EX07_02_CLEAR:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-food-cate-1,EF_food_cate:1,EF_food_cate:1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-head006f-0,EF_head006F:0,EF_head006F:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-kami-0,EF_kami:0,EF_kami:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-me04-01-0,EF_ME04_01:0,EF_ME04_01:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea02-03-2,EF_MEA02_03:2,EF_MEA02_03:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea03-item-06-0,EF_MEA03_ITEM_06:0,EF_MEA03_ITEM_06:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea04-06-2,EF_MEA04_06:2,EF_MEA04_06:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea04-item-13-0,EF_MEA04_ITEM_13:0,EF_MEA04_ITEM_13:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea05-0405-net-2,EF_mea05_0405_net:2,EF_mea05_0405_net:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea06-item-07-0,EF_MEA06_ITEM_07:0,EF_MEA06_ITEM_07:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea08-04-net-2,EF_mea08_04_net:2,EF_mea08_04_net:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea08-item-04-0,EF_MEA08_ITEM_04:0,EF_MEA08_ITEM_04:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea09-item-11-0,EF_MEA09_ITEM_11:0,EF_MEA09_ITEM_11:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea10-00-net-2,ef_mea10_00_net:2,ef_mea10_00_net:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea11-item-03-0,EF_MEA11_ITEM_03:0,EF_MEA11_ITEM_03:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-mea12-item-10-0,EF_MEA12_ITEM_10:0,EF_MEA12_ITEM_10:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-otherkey00-2,EF_OTHERKEY00:2,EF_OTHERKEY00:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-pt14a00-2,EF_pt14A00:2,EF_pt14A00:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-pt18a00-2,EF_pt18A00:2,EF_pt18A00:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-pt22a01-2,EF_pt22A01:2,EF_pt22A01:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-pt33a01-2,EF_pt33A01:2,EF_pt33A01:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-pt6a00-2,EF_pt6A00:2,EF_pt6A00:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-retflag-1,EF_retflag:1,EF_retflag:1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-rps-win-net-2,EF_RPS_WIN_NET:2,EF_RPS_WIN_NET:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-seasonal-unndoukai-0,EF_Seasonal_unndoukai:0,EF_Seasonal_unndoukai:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-specialfree03-2,EF_SPECIALFREE03:2,EF_SPECIALFREE03:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-srv-cafe-02-2,ef_srv_cafe_02:2,ef_srv_cafe_02:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-srv-dlc-pack03-2,ef_srv_dlc_pack03:2,ef_srv_dlc_pack03:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-srv-flag414-2,ef_srv_flag414:2,ef_srv_flag414:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-srv-flag488-2,ef_srv_flag488:2,ef_srv_flag488:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-srv-thanks-05-2,ef_srv_thanks_05:2,ef_srv_thanks_05:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-talk05-2,EF_TALK05:2,EF_TALK05:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-tmp01-1,EF_Tmp01:1,EF_Tmp01:1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-trophyno14-2,EF_TrophyNo14:2,EF_TrophyNo14:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-trophyno36-2,EF_TrophyNo36:2,EF_TrophyNo36:2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-wear003f-0,EF_wear003F:0,EF_wear003F:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ef-wearchoice10-0,EF_wearchoice10:0,EF_wearchoice10:0,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ex01-03,EX01_03,EX01_03,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ex04-open,EX04_OPEN,EX04_OPEN,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ex08-02,EX08_02,EX08_02,character,speaker,,,说话人名牌，1 次,,本项目,agreed
exp-hymp,【EXPやHymPの取得箇所】,【EXP与HymP的获取途径】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
f062bfd4,神官,神官,character,speaker,,,说话人名牌，154 次,CHARA_NPC12,本项目,agreed
f1c4f4f0,テンプルナイトＢ,圣殿骑士Ｂ,character,speaker,,,说话人名牌，7 次,CHARA_NPC94,本项目,agreed
