id,jp,zh,status,attr,src,ctl,note
ui/ui/staffroll/uil_staffroll_k.xml#26678,渡辺　大輔,渡边 大辅,translated,text,e1ba1468a3,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#26809,佐藤　修,佐藤 修,translated,text,8d20a19056,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#26871,デバッグ,调试,translated,text,93640dad3a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#26934,ポールトゥウィン株式会社,株式会社Pole To Win,translated,text,cda47e17fb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27004,三田村 理史,三田村 理史,translated,text,77e158e1ae,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27068,浅田　卓,浅田 卓,translated,text,adcb96dc81,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27130,山崎　乙,山崎 乙,translated,text,8f70623b22,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27192,大井 勇生,大井 勇生,translated,text,fcdda02341,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27255,牧　睦美,牧 睦美,translated,text,36499eaf9d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27317,木村　知生,木村 知生,translated,text,f4f07268a4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27380,宮下　廣大,宫下 广大,translated,text,4c64af3cd0,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27443,柴田　裕司,柴田 裕司,translated,text,13fa6f22df,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27506,西原　正洋,西原 正洋,translated,text,1aa88db9f1,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27569,高田　陽介,高田 阳介,translated,text,ec9fea6efa,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27632,澤田　哲也,泽田 哲也,translated,text,bc595385ac,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27695,渡邊　さや,渡边 沙耶,translated,text,a3fb83c85e,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27758,山谷　武,山谷 武,translated,text,254588c758,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27820,小川　早苗,小川 早苗,translated,text,116301b38a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27883,村川　雄一郎,村川 雄一郎,translated,text,93fd06889d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#27947,挿入歌,插曲,translated,text,43505f0b2e,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28009,#00『謳無き丘へ～Introduce Ver.～』,#00‘致无鸣之丘～Introduce Ver.～’,translated,text,abf88f0aa3,br=0 nl=0,src-longest-line=26
ui/ui/staffroll/uil_staffroll_k.xml#28093,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28153,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28217,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28276,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28340,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28397,土屋　暁,土屋 晓,translated,text,21998e95cc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28459,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28516,土屋　暁,土屋 晓,translated,text,21998e95cc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28578,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28635,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28699,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28765,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28829,アイリッシュブズーキー,爱尔兰布祖基琴,translated,text,d1c4382eb2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#28895,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29034,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29094,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29158,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29217,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29281,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29338,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29402,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29459,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29523,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29580,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29644,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29710,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29774,カンテレ,康特勒琴,translated,text,99e23b542c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29833,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29897,パーカッション,打击乐,translated,text,b5c517e01d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#29959,大石　真理恵,大石 真理惠,translated,text,59c84c61d6,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30023,筝,筝,translated,text,e09f68108a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30079,中垣　雅葉,中垣 雅叶,translated,text,ec00152ffc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30142,#02『天地咆吼』,#02‘天地咆哮’,translated,text,54b41e4730,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30209,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30269,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30331,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30390,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30452,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30509,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30573,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30630,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30694,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30751,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30815,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30881,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#30945,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31006,大貫　聖子,大贯 圣子,translated,text,3869a50f95,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31069,ピアノ,钢琴,translated,text,64c0241201,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31127,田中　さとこ,田中 聪子,translated,text,67b0c32b37,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31275,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31335,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31399,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31458,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31522,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31579,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31643,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31700,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31764,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31821,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31885,アイリッシュブズーキ,爱尔兰布祖基琴,translated,text,420248b6f2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#31950,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32014,リュート,鲁特琴,translated,text,40aa180de2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32073,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32137,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32203,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32267,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32328,大貫　聖子,大贯 圣子,translated,text,3869a50f95,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32391,ホイッスル,哨子,translated,text,f9c2bb1a8a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32451,安井　敬,安井 敬,translated,text,723f3994ab,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32513,リコーダー,竖笛,translated,text,1448956b32,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32573,安井　敬,安井 敬,translated,text,723f3994ab,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32707,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32767,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32831,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32890,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#32954,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33011,日山　尚,日山 尚,translated,text,1f730ac70d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33073,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33130,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33194,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33312,#05『美し世界』,#05‘美丽世界’,translated,text,828500b0bb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33379,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33439,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33501,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33560,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33622,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33679,高橋　麗子,高桥 丽子,translated,text,e5f18eff62,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33742,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33799,弘田　佳孝,弘田 佳孝,translated,text,5b1c2fd00d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33862,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33919,弘田　佳孝,弘田 佳孝,translated,text,5b1c2fd00d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#33982,エレキベース,电贝斯,translated,text,97b8e005a2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34043,弘田　佳孝,弘田 佳孝,translated,text,5b1c2fd00d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34106,#06『コード・エテスウェイ』,#06‘代码・埃特斯韦’,translated,text,0d93d8ec41,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34179,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34239,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34303,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34362,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34426,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34483,日山　尚,日山 尚,translated,text,1f730ac70d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34545,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34602,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34666,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34723,柳　英一朗,柳 英一朗,translated,text,d1f66395b5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34786,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34847,土屋　玲子,土屋 玲子,translated,text,a5c27a7653,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34910,ヴィオラ,中提琴,translated,text,2b5d862048,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#34969,土屋　玲子,土屋 玲子,translated,text,a5c27a7653,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35032,チェロ,大提琴,translated,text,13fc4da5ee,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35090,土屋　玲子,土屋 玲子,translated,text,a5c27a7653,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35153,エレキベース,电贝斯,translated,text,97b8e005a2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35214,柳　英一朗,柳 英一朗,translated,text,d1f66395b5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35277,プログラミング,编程,translated,text,a063da1b9c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35339,柳　英一朗,柳 英一朗,translated,text,d1f66395b5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35489,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35549,みとせ　のりこ,水户濑 纪子,translated,text,b870526ad2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35614,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35673,みとせ　のりこ,水户濑 纪子,translated,text,b870526ad2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35738,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35795,みとせ　のりこ,水户濑 纪子,translated,text,b870526ad2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35860,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#35983,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36184,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36244,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36308,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36367,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36431,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36488,日山　尚,日山 尚,translated,text,1f730ac70d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36550,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36607,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36671,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36728,柳　英一朗,柳 英一朗,translated,text,d1f66395b5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36791,ギター,吉他,translated,text,b072d58a68,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36849,柳　英一朗,柳 英一朗,translated,text,d1f66395b5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36912,エレキベース,电贝斯,translated,text,97b8e005a2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#36973,柳　英一朗,柳 英一朗,translated,text,d1f66395b5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37036,プログラミング,编程,translated,text,a063da1b9c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37098,柳　英一朗,柳 英一朗,translated,text,d1f66395b5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37161,#09『虹の国のデュオワルツ』,#09‘彩虹之国的二重华尔兹’,translated,text,81669d519b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37234,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37294,南條　愛乃,南条 爱乃,translated,text,29b52441c1,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37357,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37416,南條　愛乃,南条 爱乃,translated,text,29b52441c1,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37479,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37536,高橋　麗子,高桥 丽子,translated,text,e5f18eff62,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37599,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37656,大嶋　啓之,大岛 启之,translated,text,bf41a23cad,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37719,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37776,大嶋　啓之,大岛 启之,translated,text,bf41a23cad,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37839,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37900,多々谷　樹,多多谷 树,translated,text,6fe425caca,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#37963,プログラミング,编程,translated,text,a063da1b9c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38025,大嶋　啓之,大岛 启之,translated,text,bf41a23cad,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38170,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38230,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38294,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38353,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38417,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38474,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38538,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38595,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38659,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38716,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38780,アイリッシュブズーキ,爱尔兰布祖基琴,translated,text,420248b6f2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38845,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38909,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#38975,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39039,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39100,伊勢　三木子,伊势 三木子,translated,text,8e1426f8df,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39164,パーカッション,打击乐,translated,text,b5c517e01d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39226,佐藤　直子,佐藤 直子,translated,text,3131e09fc9,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39289,ホイッスル、リコーダー,哨笛、竖笛,translated,text,0b0b4ac53c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39355,安井　敬,安井 敬,translated,text,723f3994ab,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39417,#11『継承奉願祝詞』,#11‘继承奉愿祝词’,translated,text,814dd7dbf7,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39486,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39608,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39729,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39786,江幡　育子,江幡 育子,translated,text,c9dedc91f5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39849,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39906,上野　洋子,上野 洋子,translated,text,ee8b23a7e8,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#39969,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#40026,上野　洋子,上野 洋子,translated,text,ee8b23a7e8,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#40089,二胡,二胡,translated,text,5423891ebb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#40146,賈鵬芳,贾鹏芳,translated,text,66e70fab95,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#40207,古筝,古筝,translated,text,abd50f6a17,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#40515,ゴンドウトモヒコ,权藤知彦,translated,text,a262eab210,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#40645,ゴンドウトモヒコ,权藤知彦,translated,text,a262eab210,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#40777,ゴンドウトモヒコ,权藤知彦,translated,text,a262eab210,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#40843,レコーディング＆ミキシング,录音与混音,translated,text,45498df2df,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#40990,レコーディングスタジオ,录音室,translated,text,b25eb16dcb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#41192,レコーディング&,录音&,translated,text,f841bcf365,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#41255,　　ミキシングエンジニア,混音工程师,translated,text,18ef1f1a8b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#41322,南　直行,南 直行,translated,text,2d56d70010,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#41447,ミキシングスタジオ,混音工作室,translated,text,10e5c39a7e,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#41586,レコーディングスタジオ,录音室,translated,text,b25eb16dcb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#41724,レコーディング&,录音&,translated,text,f841bcf365,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#41787,　　ミキシングエンジニア,混音工程师,translated,text,18ef1f1a8b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#41854,南　直行,南 直行,translated,text,2d56d70010,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_k.xml#41979,音楽制作,音乐制作,translated,text,fd03f88e87,br=0 nl=0,
